side,entry_time,exit_time,entry_price,exit_price,gross_ret,fee_ret,net_ret,pnl,reason,capital_before,capital_after,position_notional,fee_usd,slippage_usd,window_id
short,2026-02-16 13:15:00+00:00,2026-02-16 14:30:00+00:00,1975.75,1969.78,0.0030307953172434843,-0.0014037516283544882,0.001627043688888996,13.515200974335333,TRAIL_RSI,8306.59991900033,8320.115119974666,8306.59991900033,11.660403162385972,0.0,22
short,2026-02-19 04:45:00+00:00,2026-02-19 06:15:00+00:00,1968.5,1978.3424999999997,-0.004975124378109319,-0.0013925472636816538,-0.006367671641790973,-52.97976110589897,SL,8320.115119974666,8267.135358868767,8320.115119974666,11.586153543837076,0.0,23
short,2026-02-28 17:30:00+00:00,2026-02-28 17:45:00+00:00,1889.71,1899.1585499999999,-0.004975124378109319,-0.0013925472636816538,-0.006367671641790973,-52.64240338351608,SL,8267.135358868767,8214.492955485252,8267.135358868767,11.51237672247855,0.0,23
short,2026-02-28 18:00:00+00:00,2026-02-28 18:30:00+00:00,1902.17,1911.68085,-0.00497512437810943,-0.0013925472636816538,-0.006367671641791084,-52.30719384433606,SL,8214.492955485252,8162.185761640915,8214.492955485252,11.439069687693209,0.0,23
long,2026-03-01 13:45:00+00:00,2026-03-01 14:15:00+00:00,2005.86,2006.78,0.00045865613751705503,-0.0014001518938510094,-0.0009414957563339543,-7.684663256994346,TRAIL_RSI,8162.185761640915,8154.501098383921,8162.185761640915,11.42829985212527,0.0,23
long,2026-03-03 06:45:00+00:00,2026-03-03 08:15:00+00:00,1998.27,1983.282975,-0.007499999999999951,-0.0013890136749999948,-0.008889013674999946,-72.48547177633675,SL,8154.501098383921,8082.015626607585,8154.501098383921,11.326713538457744,0.0,24
long,2026-03-05 03:45:00+00:00,2026-03-05 08:00:00+00:00,2119.11,2103.216675,-0.007499999999999951,-0.0013890136749999948,-0.008889013674999946,-71.84114742647807,SL,8082.015626607585,8010.174479181107,8082.015626607585,11.226030226921587,0.0,24
long,2026-03-10 23:00:00+00:00,2026-03-11 05:30:00+00:00,2032.73,2017.484525,-0.007499999999999951,-0.0013890136749999948,-0.008889013674999946,-71.20255048457643,SL,8010.174479181107,7938.971928696531,8010.174479181107,11.12624189071852,0.0,24
long,2026-03-13 20:15:00+00:00,2026-03-13 22:00:00+00:00,2109.28,2093.4604000000004,-0.007499999999999951,-0.0013890136749999948,-0.008889013674999946,-70.56963003962416,SL,7938.971928696531,7868.402298656907,7938.971928696531,11.027340574400565,0.0,24
long,2026-03-14 00:00:00+00:00,2026-03-14 06:30:00+00:00,2092.7,2077.00475,-0.00749999999999984,-0.0013890136749999948,-0.008889013674999835,-69.94233563316138,SL,7868.402298656907,7798.459963023745,7868.402298656907,10.929318393235837,0.0,24
long,2026-03-15 17:00:00+00:00,2026-03-15 18:00:00+00:00,2093.93,2107.6,0.006528393976876101,-0.0014086465526546021,0.005119747424221499,39.926145308585305,TRAIL_RSI,7798.459963023745,7838.386108332331,7798.459963023745,10.985273742928335,0.0,24
long,2026-03-17 06:45:00+00:00,2026-03-17 15:00:00+00:00,2314.25,2327.7,0.005811818083612419,-0.0014076436975263285,0.0044041743860860905,34.52161932657028,TRAIL_RSI,7838.386108332331,7872.907727658901,7838.386108332331,11.033654804171931,0.0,25
long,2026-03-24 05:30:00+00:00,2026-03-24 07:30:00+00:00,2134.92,2154.76,0.0092930882656026,-0.001412515769958711,0.00788057249564389,62.043020099330974,TRAIL_RSI,7872.907727658901,7934.950747758232,7872.907727658901,11.120606320748,0.0,25
short,2026-03-28 08:30:00+00:00,2026-03-28 13:30:00+00:00,2000.04,2010.0401999999997,-0.004975124378109319,-0.0013925472636816538,-0.006367671641790973,-50.52716085550817,SL,7934.950747758232,7884.423586902723,7934.950747758232,11.049793951239419,0.0,25
long,2026-03-30 21:00:00+00:00,2026-03-30 23:00:00+00:00,2037.6,2027.4119999999998,-0.0050000000000000044,-0.0013925124500000496,-0.006392512450000054,-50.40127594034974,SL,7884.423586902723,7834.022310962374,7884.423586902723,10.97915800583609,0.0,25
